language,title,summary,url,image_url,hashtags
"en","Winter break: should you do a fresh pre-season?","After the winter break your players come back tired and out of shape. Discover why a mini pre-season in January can transform your second half of the season.","https://www.ppf11.com/en/blog/winter-break-should-you-do-a-fresh-pre-season","https://www.preparationphysiquefootball.com/images/blog/Quelle-pr%C3%A9paration-physique-apr%C3%A8s-noel.jpg","#planning"
"en","What physical work should you do before a match?","The last training session before the match should prepare for the game, not develop qualities. We explain how to arrive fresh and switched on.","https://www.ppf11.com/en/blog/what-physical-work-should-you-do-before-a-match","https://www.preparationphysiquefootball.com/images/blog/Quel-travail-physique-avant-un-match.jpg","#planning"
"en","Recovery with cold and heat in football: practical methods","Cold, heat, contrast showers, cryotherapy: discover how to use temperature to recover better between two training sessions or between a match and a session.","https://www.ppf11.com/en/blog/recovery-with-cold-and-heat-in-football-practical-methods","https://www.preparationphysiquefootball.com/images/blog/recuperation-froid-et-chaud.jpg","#injuryprevention"
"en","How to spread physical work across the week and the session","Learn how to distribute each physical quality according to the day and the moment of the session to peak for Sunday's match, with the 72h rule.","https://www.ppf11.com/en/blog/how-to-spread-physical-work-across-the-week-and-the-session","https://www.preparationphysiquefootball.com/images/blog/Exemple-de-s%C3%A9ance-ax%C3%A9e-endurance.jpg","#planning"
"en","What is the most suitable MAS test for football?","Continuous or interval, in a straight line or shuttle… Discover which MAS test is best suited to football and why Buchheit's 30-15 is king.","https://www.ppf11.com/en/blog/what-is-the-most-suitable-mas-test-for-football","https://www.preparationphysiquefootball.com/images/blog/echauffement-et-football-amateur.jpg","#endurance"
"en","What recovery times in speed work","For speed work to be effective, recovery is everything. Discover how much rest your players need between sprints, sets and reps.","https://www.ppf11.com/en/blog/what-recovery-times-in-speed-work","https://www.preparationphysiquefootball.com/images/blog/Quels-temps-de-recuperation-au-cours-d-un-travail-de-vitesse.jpg","#speed"
"en","Should you work speed in amateur football?","In amateur football time is limited: should you prioritise the aerobic side or speed? Discover how to achieve small gains with big effects.","https://www.ppf11.com/en/blog/should-you-work-speed-in-amateur-football","https://www.preparationphysiquefootball.com/images/blog/Le-travail-de-vitesse-en-football-amateur.jpg","#speed"
"en","Should young footballers do strength work?","For years it was thought to be dangerous. Today science shows the opposite: young players can and should train strength to develop optimally.","https://www.ppf11.com/en/blog/should-young-footballers-do-strength-work","https://www.preparationphysiquefootball.com/images/blog/Faut-il-faire-un-renforcement-musculaire-chez-les-jeunes-footballeurs.jpg","#youthfootball"
"en","Uphill sprint work in football","The uphill sprint is one of the most accessible and complete resisted speed exercises. Discover how to train it and all its benefits.","https://www.ppf11.com/en/blog/uphill-sprint-work-in-football","https://www.preparationphysiquefootball.com/images/blog/vous-oubliez-peut-etre-de-faire-ce-travail-de-vitesse.jpg","#speed"
"en","Downhill speed work in football","Downhill over-speed breaks the speed barrier and improves stride frequency. Learn how to apply it with no equipment and no risks.","https://www.ppf11.com/en/blog/downhill-speed-work-in-football","https://www.preparationphysiquefootball.com/images/blog/Le-travail-de-vitesse-en-descente.jpg","#speed"
"en","MAS, MAP, VO2max: what are the differences?","MAS, MAP and VO2max are used every day without being fully understood. I explain what each one is, how they relate and why in football MAS is what counts.","https://www.ppf11.com/en/blog/mas-map-vo2max-what-are-the-differences","https://www.preparationphysiquefootball.com/images/blog/VMA-PMA-VO2-quelles-differences.jpg","#endurance"
"en","Speed and changes of direction in football","Speed in football isn't just about the straight line. Discover what agility is, how to test it and how to improve your players' changes of direction.","https://www.ppf11.com/en/blog/speed-and-changes-of-direction-in-football","https://www.preparationphysiquefootball.com/images/blog/La-vitesse-avec-changement-de-direction.jpg","#speed"
"en","MAP, MAS, energy systems and lactic acid: explained","What are MAP and MAS? What are the energy systems, and what role does lactic acid play? We explain it simply and rigorously.","https://www.ppf11.com/en/blog/map-mas-energy-systems-and-lactic-acid-explained","https://www.preparationphysiquefootball.com/images/blog/Renforcer-ses-quadriceps-et-ses-mollets.jpg","#endurance"
"de","10 Qualitäten, die ein Trainer haben sollte","Inspiriert vom Buch von F. Ducasse helfen dir diese 10 Qualitäten, besser zuzuhören, eine Bindung zu schaffen und deine Fußballmannschaft besser zu führen.","https://www.ppf11.com/de/blog/10-qualitaten-die-ein-trainer-haben-sollte","https://www.preparationphysiquefootball.com/images/blog/8-qualites-quun-coach-devrait-avoir.jpg","#coaching"
"de","10 Eigenschaften, um im Fußball erfolgreich zu sein","Entschlossenheit, emotionale Kontrolle, Disziplin, klare Ziele… Entdecke die 10 Eigenschaften, die Spieler und Trainer brauchen, um zu leisten und erfolgreich zu sein.","https://www.ppf11.com/de/blog/10-eigenschaften-um-im-fussball-erfolgreich-zu-sein","https://www.preparationphysiquefootball.com/images/blog/10-qualit%C3%A9s-pour-r%C3%A9ussir-dans-le-football.jpg","#mentaltraining"
"de","10 Agilitätsübungen im Fußball","Entdecke, was Agilität ist, wann und wie du sie mit deinen Spielern trainierst, sowie 6 sofort einsatzbereite Übungen für deine Einheiten im Amateurfußball.","https://www.ppf11.com/de/blog/10-agilitatsubungen-im-fussball","https://www.preparationphysiquefootball.com/images/blog/Developper-ses-obliques.jpg","#schnelligkeit"
"de","Die 10 Schlüsselfaktoren der langfristigen Entwicklung des Spielers","Entdecke die 10 Schlüsselfaktoren der langfristigen Entwicklung des Spielers (DLP) nach dem kanadischen Modell, einer weltweiten Referenz, die an den Fußball angepasst ist.","https://www.ppf11.com/de/blog/die-10-schlusselfaktoren-der-langfristigen-entwicklung-des-spielers","https://www.preparationphysiquefootball.com/images/blog/Frappez-plus-fort.jpg","#jugendfußball"
"de","12 Übungen für intermittierendes Krafttraining im Fußball","Kombiniere Kraft und Lauf in einer Einheit: die Progression nach Cometti, Belastungs- und Erholungszeiten und 12 sofort einsetzbare Übungen.","https://www.ppf11.com/de/blog/12-ubungen-fur-intermittierendes-krafttraining-im-fussball","https://www.preparationphysiquefootball.com/images/blog/2-exemples-de-travail-intermittent-force.jpg","#ausdauer"
"de","15 Übungen zur Bewegungsfrequenz im Fußball","Entdecke, was die Bewegungsfrequenz ist, wann man sie trainiert und 6 Übungsgruppen, die bereitstehen, um die Schnelligkeit deiner Fußballspieler zu verbessern.","https://www.ppf11.com/de/blog/15-ubungen-zur-bewegungsfrequenz-im-fussball","https://www.preparationphysiquefootball.com/images/blog/etirements-activo-dynamiques-football.jpg","#schnelligkeit"
"de","22 Athletikübungen im Fußball mit wenig Material","22 Übungen für Aufwärmen, Schnelligkeit, Ausdauer und Koordination mit nur ein paar Markierungsteppichen, Hütchen oder Reifen: effektiv, abwechslungsreich und für jeden Amateurverein.","https://www.ppf11.com/de/blog/22-athletikubungen-im-fussball-mit-wenig-material","https://www.preparationphysiquefootball.com/images/echauffement-passes-foot.png","#kraft"
"de","25 Ideen für kleine Spielformen, um Physis, Technik und Taktik zu trainieren","25 kleine Spielformen mit Gegner und Ball, um gleichzeitig Ausdauer, Technik und Taktik zu trainieren, mit Diagrammen und allen Varianten erklärt.","https://www.ppf11.com/de/blog/25-ideen-fur-kleine-spielformen-um-physis-technik-und-taktik-zu-trainieren","https://www.preparationphysiquefootball.com/images/blog/Exercice-Combinaison-Circuit-training-Jeux-reduits.jpg","#planung"
"de","5 Übungen zum Trainieren der Reaktionsschnelligkeit","Reaktionszeit, Bewegungsschnelligkeit und Bewegungsfrequenz: 5 Übungen mit Diagrammen, um die Reaktions- und Entscheidungsschnelligkeit deiner Spieler zu verbessern.","https://www.ppf11.com/de/blog/5-ubungen-zum-trainieren-der-reaktionsschnelligkeit","https://www.preparationphysiquefootball.com/images/blog/5-exercices-de-vitesse-avec-changement-de-direction.jpg","#schnelligkeit"
"de","5 Möglichkeiten, die Kraft ohne Material zu trainieren","Auch ohne Fitnessstudio oder professionelle Ausrüstung lässt sich die Kraft trainieren. Zirkel, Treppen, Hang, Plyometrie und Körpergewicht in Reichweite jedes Amateurvereins.","https://www.ppf11.com/de/blog/5-moglichkeiten-die-kraft-ohne-material-zu-trainieren","https://www.preparationphysiquefootball.com/images/blog/Musculation-travail-en-hypertrophie.jpg","#kraft"
"de","5 Gründe, deine Spieler zu testen","In einer guten Trainingsmethodik darf die Testphase nicht fehlen. Entdecke 5 Gründe, deine Spieler zu bewerten und davon zu profitieren.","https://www.ppf11.com/de/blog/5-grunde-deine-spieler-zu-testen","https://www.preparationphysiquefootball.com/images/blog/Entrainement-de-la-vitesse-en-football-U14-U15.jpg","#planung"
"de","6 wesentliche Punkte für eine gute Vorbereitung","Die Vorbereitung prägt deine gesamte Saison. Entdecke die 6 Schlüsselpunkte, um deine Mannschaft physisch, taktisch und mental vorzubereiten, ohne zu improvisieren.","https://www.ppf11.com/de/blog/6-wesentliche-punkte-fur-eine-gute-vorbereitung","https://www.preparationphysiquefootball.com/images/blog/Preparation-estivale-en-football-amateur-5-conseils.jpg","#material"
"de","7 Tipps, um besser zu schlafen und mehr zu regenerieren","Schlaf ist das Regenerationsmittel Nummer 1, noch vor Massagen oder kalten Bädern. Entdecke 7 Tipps, um besser zu schlafen, mehr zu regenerieren und dich weniger zu verletzen.","https://www.ppf11.com/de/blog/7-tipps-um-besser-zu-schlafen-und-mehr-zu-regenerieren","https://www.preparationphysiquefootball.com/images/blog/c-est-le-moyen-de-recuperation-numero-un.jpg","#verletzungsprävention"
"de","Die 7 großen Prinzipien des Athletiktrainings","Progression, Kontinuität, Vielfalt, Wechsel, Spezifität, Individualisierung und nützliche Last: die 7 Prinzipien, die jedes wirksame Training bestimmen.","https://www.ppf11.com/de/blog/die-7-grossen-prinzipien-des-athletiktrainings","https://www.preparationphysiquefootball.com/images/blog/7-grands-principes.jpg","#planung"
"de","7 Gründe, die Koordinationsleiter im Fußball zu verwenden","Die Koordinationsleiter hat große Vorteile, aber auch Grenzen. Entdecke 7 Gründe, sie zu verwenden, und die Fehler, die du mit deinen Spielern vermeiden solltest.","https://www.ppf11.com/de/blog/7-grunde-die-koordinationsleiter-im-fussball-zu-verwenden","https://www.preparationphysiquefootball.com/images/blog/7-raisons-d-utiliser-l-echelle-de-rythme.jpg","#koordination"
"de","8 Wege, dein Selbstvertrauen im Fußball zu verbessern","Selbstvertrauen ist nicht angeboren: Es wird durch Arbeit und Erfahrung aufgebaut. Erfahre, woher es kommt, welche Rolle der Trainer spielt und 8 Übungen, um es zu stärken.","https://www.ppf11.com/de/blog/8-wege-dein-selbstvertrauen-im-fussball-zu-verbessern","https://www.preparationphysiquefootball.com/images/blog/creez-votre-routine-de-concentration.jpg","#mentaltraining"
"de","Die Eigenschaften und Qualitäten von Leadern und Kapitänen","Es gibt kein Idealbild des perfekten Leaders, aber es gibt gemeinsame Qualitäten. Entdecke die 10 Eigenschaften, die jeder gute Kapitän kultivieren sollte.","https://www.ppf11.com/de/blog/die-eigenschaften-und-qualitaten-von-leadern-und-kapitanen","https://www.preparationphysiquefootball.com/images/blog/Les-caracteristiques-et-les-qualites-des-leaders-et-des-capitaines.jpg","#coaching"
"de","Wie du deine Schnelligkeitseinheit aufbaust","Schnelligkeit bedeutet nicht nur, geradeaus zu laufen. Lerne, deine Einheit Schritt für Schritt aufzubauen: Aufwärmen, Sequenzen, Erholungen und Planung.","https://www.ppf11.com/de/blog/wie-du-deine-schnelligkeitseinheit-aufbaust","https://www.preparationphysiquefootball.com/images/blog/Comment-construire-sa-seance-de-vitesse.jpg","#schnelligkeit"
"de","Wie man die Leistung im Fußball entwickelt","Die Leistung kombiniert Kraft und Schnelligkeit und liegt Zweikämpfen, Sprüngen, Sprints und Schüssen zugrunde. Entdecke dein Profil und die Methoden, um sie zu entwickeln.","https://www.ppf11.com/de/blog/wie-man-die-leistung-im-fussball-entwickelt","https://www.preparationphysiquefootball.com/images/blog/Le-travail-de-vitesse-en-football.jpg","#kraft"
"de","Wie man die Oberschenkelrückseite (Hamstrings) entwickelt","Die Hamstrings konzentrieren die meisten Muskelverletzungen im Fußball. Erfahre, warum und wie du sie entwickelst, um dich seltener zu verletzen und mehr zu leisten.","https://www.ppf11.com/de/blog/wie-man-die-oberschenkelruckseite-hamstrings-entwickelt","https://www.preparationphysiquefootball.com/images/blog/Comment-developper-ses-ischio-jambiers.jpg","#verletzungsprävention"
"de","Wie du deinen Spielern im Fußball Selbstvertrauen gibst","Selbstvertrauen ist nicht angeboren: Es wird aufgebaut, genährt und kann zerstört werden. Entdecke 6 konkrete Ideen, um es Einheit für Einheit zu stärken.","https://www.ppf11.com/de/blog/wie-du-deinen-spielern-im-fussball-selbstvertrauen-gibst","https://www.preparationphysiquefootball.com/images/blog/Connaissez-vous-votre-oeil-peripherique-dominant.jpg","#mentaltraining"
"de","Müssen Dehnübungen wehtun?","Schmerz muss nicht zum Dehnen dazugehören. Erfahre, wie dir die richtigen Protokolle und Regelmäßigkeit erlauben, deine Beweglichkeit ohne Leiden zu verbessern.","https://www.ppf11.com/de/blog/mussen-dehnubungen-wehtun","https://www.preparationphysiquefootball.com/images/blog/Les-etirements-doivent-ils-etre-douloureux.jpg","#koordination"
"de","Die zurückzulegenden Distanzen in deinen Intervallübungen","Jeder Spieler hat seine eigene MAS. Lerne, die genaue Distanz deiner 30-30 und 15-15 zu berechnen, um die Intervallarbeit auf dem Platz zu individualisieren.","https://www.ppf11.com/de/blog/die-zuruckzulegenden-distanzen-in-deinen-intervallubungen","https://www.preparationphysiquefootball.com/images/blog/la-vitesse-en-football.jpg","#ausdauer"
"de","Beispiel für eine Dehnroutine im Fußball","Eine vollständige Dehnroutine für die unteren Extremitäten: Nutze sie nach dem Training oder dem Spiel zur Erholung und für mehr Beweglichkeit.","https://www.ppf11.com/de/blog/beispiel-fur-eine-dehnroutine-im-fussball","https://www.preparationphysiquefootball.com/images/blog/Exemple-d-une-routine-d-etirements.jpg","#koordination"
"de","6 Beispiele für Intervallübungen im Futsal","Die Intervallarbeit verbessert die VO2max besser als der Dauerlauf. Entdecke 6 Futsal-Übungen: Läufe, Kraft, Reaktion und kleine Spielformen.","https://www.ppf11.com/de/blog/5-beispiele-fur-intervallubungen-im-futsal","https://www.preparationphysiquefootball.com/images/blog/soccer-573767_640.jpg","#futsal"
"de","Das Bio-Banding: Jugendliche nach biologischer Reife gruppieren","Was wäre, wenn deine Spieler nach ihrer biologischen Reife und nicht nach ihrem Alter gruppiert würden und dadurch mehr Fortschritte machten? Entdecke das Bio-Banding und wie du es anwendest.","https://www.ppf11.com/de/blog/das-bio-banding-jugendliche-nach-biologischer-reife-gruppieren","https://www.preparationphysiquefootball.com/images/blog/Nouvelle-approche-dans-le-d%C3%A9veloppement-du-jeune-footballeur.jpg","#jugendfußball"
"de","Das Aufwärmen im Fußball: Methoden und Übungen","Steigere die Muskeltemperatur auf 39°, entdecke das „russische“ Aufwärmen von unten nach oben und bereite deine Spieler darauf vor, Leistung zu bringen und Verletzungen zu vermeiden.","https://www.ppf11.com/de/blog/das-aufwarmen-im-fussball-methoden-und-ubungen","https://www.preparationphysiquefootball.com/images/blog/L-%C3%A9chauffement-en-football.jpg","#verletzungsprävention"
"de","Das Circuit-Training im Fußball","Warum, wann und wie du das Circuit-Training im Fußball nutzt: Methode, Vorteile, praktische Tipps und sofort einsetzbare Beispielcircuits für deine Einheiten.","https://www.ppf11.com/de/blog/das-circuit-training-im-fussball","https://www.preparationphysiquefootball.com/images/blog/circuit-training-special-Prevention-des-blessures.jpg","#kraft"
"de","Wie deine Ansprache als Trainer die Athletikarbeit verbessert (oder sabotiert)","Du kannst die perfekten Übungen haben und trotzdem findet die Athletikarbeit nicht statt. Entdecke, wie deine Worte die tatsächliche körperliche Qualität deiner Spieler lenken.","https://www.ppf11.com/de/blog/wie-deine-ansprache-als-trainer-die-athletikarbeit-verbessert-oder-sabotiert","https://www.preparationphysiquefootball.com/images/blog/Le-decrassage-en-football.jpg","#coaching"
"de","Das Fartlek im Amateurfußball: vollständiger Leitfaden","Ursprung, Vorteile, Nachteile und Formen des Fartleks, dieses „Schnelligkeitsspiels“ aus Schweden. Lerne, es in deiner Amateurmannschaft zu programmieren.","https://www.ppf11.com/de/blog/das-fartlek-im-amateurfussball-vollstandiger-leitfaden","https://www.preparationphysiquefootball.com/images/blog/Les-ischio-jambiers-5-raisons-de-les-developper.jpg","#ausdauer"
"de","Der Core im Fußball: warum, wie und für wen","Viel mehr als statische Planks: Entdecke, warum der Core der Schlüssel ist, um Kraft zu übertragen, den Rücken zu schützen und auf dem Platz mehr zu leisten.","https://www.ppf11.com/de/blog/der-core-im-fussball-warum-wie-und-fur-wen","https://www.preparationphysiquefootball.com/images/blog/Gainage-specifique-football.jpg","#kraft"
"de","Ausdauer im Amateurfußball: mit oder ohne Ball?","Dauerlauf und Intervalle oder kleine Spielformen? Beide Wege haben Vor- und Nachteile. Lerne, wann und warum du jeden in deiner Mannschaft einsetzt.","https://www.ppf11.com/de/blog/ausdauer-im-amateurfussball-mit-oder-ohne-ball","https://www.preparationphysiquefootball.com/images/blog/Travail-de-l-endurance-en-football-amateur.jpg","#ausdauer"
"de","Sprunggelenkverstauchung im Fußball: Behandlung und Vorbeugung","Das Sprunggelenk ist das im Fußball am stärksten verstauchungsgefährdete Gelenk. Verstehe, warum es passiert, wie man es richtig auskuriert und wie man Rückfälle vermeidet.","https://www.ppf11.com/de/blog/sprunggelenkverstauchung-im-fussball-behandlung-und-vorbeugung","https://www.preparationphysiquefootball.com/images/blog/entorse-cheville.jpg","#verletzungsprävention"
"de","Sollte man sich vor Fußballspielen dehnen? Wahr oder falsch","Nimmt Dehnen vor einem Spiel Kraft? Die Antwort hängt von der Art des Dehnens ab. Entdecke, welche Methode tatsächlich ihren Platz im Aufwärmen hat.","https://www.ppf11.com/de/blog/sollte-man-sich-vor-fussballspielen-dehnen-wahr-oder-falsch","https://www.preparationphysiquefootball.com/images/blog/Faut-il-s-etirer-avant-les-matchs.jpg","#koordination"
"de","Sollte man sich nach der Belastung im Fußball dehnen?","Ein Physiotherapeut der französischen Nationalmannschaft antwortet: Ja, man sollte sich nach der Belastung dehnen. Wir erklären dir die goldenen Regeln, das Protokoll und die zu vermeidenden Fehler.","https://www.ppf11.com/de/blog/sollte-man-sich-nach-der-belastung-im-fussball-dehnen","https://www.preparationphysiquefootball.com/images/blog/Faut-il-s-etirer-apres-l-effort.jpg","#verletzungsprävention"
"de","Fußball und Springseil: warum, wann und wie man es nutzt","Das Springseil gehört zu den vielseitigsten und günstigsten Hilfsmitteln des Fußballers: Ausdauer, Explosivität, Koordination, Knöchel und Stützen in einer einzigen Bewegung. Ich erkläre dir alles.","https://www.ppf11.com/de/blog/fussball-und-springseil-warum-wann-und-wie-man-es-nutzt","https://www.preparationphysiquefootball.com/images/blog/Football-et-Corde-a-sauter-pourquoi-quand-comment.jpg","#koordination"
"de","Der mentale Umgang mit der Verletzung","Die Art, wie du mental mit deiner Verletzung umgehst, bestimmt die Schnelligkeit und die Qualität deiner Genesung. Entdecke, wie du sie bewältigst und in eine Chance verwandelst.","https://www.ppf11.com/de/blog/der-mentale-umgang-mit-der-verletzung","https://www.preparationphysiquefootball.com/images/blog/La-gestion-mentale-de-la-blessure.jpg","#mentaltraining"
"de","Im Fußball härter schießen: 7 Wege","Die Technik ist wesentlich, hat aber Grenzen. Entdecke 7 Wege, die Kraft deines Schusses zu steigern: Leistung = Kraft × Weg / Zeit.","https://www.ppf11.com/de/blog/im-fussball-harter-schiessen-7-wege","https://www.preparationphysiquefootball.com/images/blog/Frappe-plus-fort-en-football-7-moyens.jpg","#kraft"
"de","Die Flüssigkeitszufuhr des Fußballers","Eine Dehydrierung von 1% senkt deine Leistung um 10%. Lerne, wann, wie viel und was du trinken solltest, um mehr zu leisten, dich seltener zu verletzen und besser zu regenerieren.","https://www.ppf11.com/de/blog/die-flussigkeitszufuhr-des-fussballers","https://www.preparationphysiquefootball.com/images/blog/Hydratation.jpg","#ernährung"
"de","Das spezifische intermittierende Training im Fußball","Fußball ist eine intermittierende Sportart mit wiederholten explosiven Belastungen. Lerne, ein Intervall mit dem echten Spielverhältnis (1/8) zu gestalten.","https://www.ppf11.com/de/blog/das-spezifische-intermittierende-training-im-fussball","https://www.preparationphysiquefootball.com/images/blog/intermittent-special.jpg","#ausdauer"
"de","Sollten junge Fußballer Dehnübungen machen?","Arten von Dehnübungen, Ziele und Altersgruppen: der Leitfaden, um zu wissen, wie und wann deine jungen Fußballer dehnen sollten, um Beweglichkeit zu gewinnen.","https://www.ppf11.com/de/blog/sollten-junge-fussballer-dehnubungen-machen","https://www.preparationphysiquefootball.com/images/blog/Les-jeunes-doivent-ils-s-%C3%A9tirer.jpg","#jugendfußball"
"de","Der Gruppenzusammenhalt im Fußball: der Schlüssel zum Erfolg","Für viele Trainer ist das Wesentliche, vor allem eine Gruppe zu formen. Entdecke, was Zusammenhalt ist, wozu er dient und wie du ihn in deiner Mannschaft stärkst.","https://www.ppf11.com/de/blog/der-gruppenzusammenhalt-im-fussball-der-schlussel-zum-erfolg","https://www.preparationphysiquefootball.com/images/blog/La-cohesion-de-groupe-la-cle-du-succes.jpg","#coaching"
"de","Die ideale Mahlzeit des Fußballers","Gut zu essen gibt dir Energie, beschleunigt die Regeneration und senkt das Verletzungsrisiko. Entdecke die Tipps des INSEP und Kniffe, um deine Ernährung zu verbessern.","https://www.ppf11.com/de/blog/die-ideale-mahlzeit-des-fussballers","https://www.preparationphysiquefootball.com/images/blog/Le-repas-ideal-du-footballeur.jpg","#ernährung"
"de","Die Ausbildung der jungen Fußballer: Prinzipien und Methoden","Biologisches Alter, Entwicklungsphasen, goldene Alter und Schlüsselprinzipien: Entdecke, wie du deine jungen Fußballer mit einer langfristigen Sicht ausbildest.","https://www.ppf11.com/de/blog/die-ausbildung-der-jungen-fussballer-prinzipien-und-methoden","https://www.preparationphysiquefootball.com/images/blog/La-formation-des-jeunes-footballeurs.jpg","#jugendfußball"
"de","Plyometrie im Fußball: warum, wann und wie","Plyometrie ist eine der wirksamsten Methoden, um die Explosivität im Fußball zu verbessern. Erfahre, warum, wann und wie du sie anwendest, ohne deine Spieler zu verletzen.","https://www.ppf11.com/de/blog/plyometrie-im-fussball-warum-wann-und-wie","https://www.preparationphysiquefootball.com/images/blog/La-pliometrie-en-football-pourquoi-quand-comment.jpg","#kraft"
"de","Die Propriozeption im Fußball: warum, wann und wie","Das innere GPS deines Körpers beugt Verletzungen vor, verbessert die Gelenkstabilisierung und verfeinert die Koordination. Entdecke wie, wann und mit wem du die Propriozeption trainierst.","https://www.ppf11.com/de/blog/die-propriozeption-im-fussball-warum-wann-und-wie","https://www.preparationphysiquefootball.com/images/blog/La-proprioception-pourquoi-quand-comment.jpg","#verletzungsprävention"
"de","Die mentale Erholung im Fußball","Die mentale Erholung ist genauso wichtig wie das Training. Erfahre, warum du mental ermüdest und welche Methoden dir helfen, dich wirklich zu erholen.","https://www.ppf11.com/de/blog/die-mentale-erholung-im-fussball","https://www.preparationphysiquefootball.com/images/blog/Apprenez-a-respirer.jpg","#mentaltraining"
"de","Die goldenen Lernalter der sportlichen Entwicklung bei Jugendlichen","Jede konditionelle Fähigkeit hat ihren idealen Zeitpunkt zum Trainieren. Entdecke die goldenen Alter und was du je nach Alter deiner jungen Spieler priorisieren solltest.","https://www.ppf11.com/de/blog/die-goldenen-lernalter-der-sportlichen-entwicklung-bei-jugendlichen","https://www.preparationphysiquefootball.com/images/blog/Les-ages-d-or.jpg","#jugendfußball"
"de","Muskel- und Gelenkverletzungen: Was tun?","Die ersten Handgriffe nach einem Muskelfaserriss oder einer Verstauchung prägen deine Genesung. Lerne das POLICE-Protokoll, die Beurteilung auf dem Platz und die vollständige Versorgung.","https://www.ppf11.com/de/blog/muskel-und-gelenkverletzungen-was-tun","https://www.preparationphysiquefootball.com/images/blog/Blessures-musculaires-et-articulaires-que%20faire.jpg","#verletzungsprävention"
"de","Muskelverletzungen im Fußball: Prävention und Behandlung","Verspannung, Zerrung, Faserriss, Muskelriss: Lerne, sie zu unterscheiden, sie mit dem POLICE-Protokoll zu behandeln und ihnen vorzubeugen, damit deine Spieler keinen Rückfall erleiden.","https://www.ppf11.com/de/blog/muskelverletzungen-im-fussball-pravention-und-behandlung","https://www.preparationphysiquefootball.com/images/blog/contracture-%C3%A9longations-d%C3%A9chirures.jpg","#verletzungsprävention"
"de","Wie du deine kleinen Spielformen im Fußball entwickelst","Kleine Spielformen trainieren Physis, Technik, Taktik und Mentales gleichzeitig. Erfahre, warum sie funktionieren und wie du sie mit 16 praktischen Beispielen gestaltest.","https://www.ppf11.com/de/blog/wie-du-deine-kleinen-spielformen-im-fussball-entwickelst","https://www.preparationphysiquefootball.com/images/blog/Peut-on-ameliorer-son-explosivite-sans-courir.jpg","#planung"
"de","Sollte man sich in der Sommerpause nur fit halten?","Die Sommerpause im Amateurfußball dauert etwa 10 Wochen. Was, wenn du diese Zeit, statt dich nur fit zu halten, nutzt, um wirklich besser zu werden?","https://www.ppf11.com/de/blog/sollte-man-sich-in-der-sommerpause-nur-fit-halten","https://www.preparationphysiquefootball.com/images/blog/Faut-il-seulement-s-entretenir-pendant-la-treve-estivale.jpg","#planung"
"de","Wie du deinen vertikalen Sprung verbesserst und kraftvoll in der Luft köpfst","Lerne, deinen vertikalen Sprung zu verbessern und dich in der Luft zu stabilisieren, um mehr Luftzweikämpfe zu gewinnen und kraftvoll zu köpfen.","https://www.ppf11.com/de/blog/wie-du-deinen-vertikalen-sprung-verbesserst-und-kraftvoll-in-der-luft-kopfst","https://www.preparationphysiquefootball.com/images/blog/Comment-ameliorer-sa-detente-verticale-et-effectuer-une-tete-puissante-en-l-air.jpg","#kraft"
"de","Den Gruppenzusammenhalt mit Athletikarbeit verbessern","Eine harte, gut dosierte Athletikeinheit verbessert nicht nur die Form: Sie schafft auch Gruppenzusammenhalt. Entdecke, wie die Athletikarbeit das Mentale und den Zusammenhalt stärkt.","https://www.ppf11.com/de/blog/den-gruppenzusammenhalt-mit-athletikarbeit-verbessern","https://www.preparationphysiquefootball.com/images/blog/Peut-on-ameliorer-la-cohesion-de-groupe-par-le-travail-physique.jpg","#coaching"
"de","Wie du deine Beweglichkeit im Fußball verbesserst","Lange passive Dehnungen, plastische Phase und das Protokoll von C. Geoffroy: der Leitfaden, um wirklich Beweglichkeit zu gewinnen und auf dem Platz besser zu spielen.","https://www.ppf11.com/de/blog/wie-du-deine-beweglichkeit-im-fussball-verbesserst","https://www.preparationphysiquefootball.com/images/blog/Ameliorer-sa-souplesse.jpg","#koordination"
"de","Das Mentale und deine entscheidenden Aktionen im Spiel","Nur 5% der explosiven Aktionen entscheiden ein Spiel. Entdecke, warum das Physische nicht genügt und wie das Mentale in diesen Augenblicken den Unterschied macht.","https://www.ppf11.com/de/blog/das-mentale-und-deine-entscheidenden-aktionen-im-spiel","https://www.preparationphysiquefootball.com/images/blog/8-exercices-pour-ameliorer-l-explosivite.jpg","#mentaltraining"
"de","Dürfen Jugendliche Plyometrie machen?","Jahrelang galt sie als gefährlich für das Wachstum. Heute belegt die Wissenschaft: Richtig dosiert ist Plyometrie bei Jugendlichen sicher und wirksam.","https://www.ppf11.com/de/blog/durfen-jugendliche-plyometrie-machen","https://www.preparationphysiquefootball.com/images/blog/Les-jeunes-peuvent-ils-faire-de-la-pliom%C3%A9trie.jpg","#jugendfußball"
"de","5 Trainingseinheiten zur Entwicklung der aeroben Leistung (U15 bis Erwachsene)","Klare Theorie zu Ausdauer, VO2max und intermittierendem Training, dazu 5 detaillierte Einheiten, damit deine Spieler in der 90. Minute genauso leistungsfähig sind.","https://www.ppf11.com/de/blog/5-trainingseinheiten-zur-entwicklung-der-aeroben-leistung-u15-bis-erwachsene","https://www.preparationphysiquefootball.com/images/blog/5-avantages-du-travail-intermittent.jpg","#ausdauer"
